file,function,lineno,end_lineno,section,has_doc,doc_first,com_calls,file_ops,win_ops,try_count,bare_except,return_kinds
scripts/CAD_basic.py,vtpnt,1044,1046,&&% 数据类型转换函数,1,坐标点转化为浮点数,,,,0,0,object
scripts/CAD_basic.py,vtobj,1048,1050,&&% 数据类型转换函数,1,转化为对象数组,,,,0,0,object
scripts/CAD_basic.py,vtFloat,1052,1054,&&% 数据类型转换函数,1,列表转化为浮点数,,,,0,0,object
scripts/CAD_basic.py,vtInt,1056,1058,&&% 数据类型转换函数,1,列表转化为整数,,,,0,0,object
scripts/CAD_basic.py,vtVariant,1060,1062,&&% 数据类型转换函数,1,列表转化为变体,,,,0,0,object
scripts/CAD_basic.py,ConvertArrays2Variant,1064,1076,&&% 数据类型转换函数,0,,,,,0,0,object
scripts/CAD_basic.py,vtlist,1078,1086,&&% 数据类型转换函数,1,将对象列表转为 VARIANT 类型以供 COM 接口使用,,,,0,0,object
scripts/CAD_basic.py,start_applicationV9,1095,1184,&&% 启动天正CAD及守护进程,1,【核心启动器】,,,,2,0,"NoneType,object"
scripts/CAD_basic.py,force_show_cad_interface,1186,1216,&&% 启动天正CAD及守护进程,1,【辅助函数】强制显示并最大化现有的 AutoCAD 窗口,,,ShowWindow;SetForegroundWindow,2,1,bool
scripts/CAD_basic.py,st,1219,1241,&&% 常规启动,0,,,,,0,0,bool
scripts/CAD_basic.py,get_acad_process_id,1243,1247,&&% 常规启动,0,,,,,0,0,"NoneType,object"
scripts/CAD_basic.py,jingchengshu_wenjian,1252,1261,&&% 获取CAD进程数,0,,,,,0,0,object
scripts/CAD_basic.py,close_all_cad_processes,1271,1329,&&% 关闭所有CAD进程,1,强制关闭所有CAD进程,,,,1,0,bool
scripts/CAD_basic.py,close_oldest_cad_process,1332,1349,&&% 关闭最早CAD进程,0,,,,,1,0,
scripts/CAD_basic.py,ensure_typelib_from_running,1355,1360,&&% 关闭最早CAD进程,1,从正在运行的 AutoCAD 直接生成 makepy（不依赖注册表）,,,,0,0,
scripts/CAD_basic.py,_ComLiveProxy.__init__,1364,1364,&&% 关闭最早CAD进程,0,,,,,0,0,
scripts/CAD_basic.py,_ComLiveProxy.__getattr__,1365,1367,&&% 关闭最早CAD进程,0,,,,,0,0,object
scripts/CAD_basic.py,_ComLiveProxy.__dir__,1369,1369,&&% 关闭最早CAD进程,0,,,,,0,0,object
scripts/CAD_basic.py,zoom_window,1377,1380,&&% 窗口缩放,0,,,,,0,0,
scripts/CAD_basic.py,aci_to_rgb,1388,1394,&&&% RGB色彩,0,,,,,0,0,object
scripts/CAD_basic.py,get_entity_rgb,1396,1428,&&% 获取实体RGB,1,"返回 (rgb_tuple_or_None, source_str)",Item,,,0,0,tuple
scripts/CAD_basic.py,chongfu_caozuo,1448,1500,&&% 重复操作,1,对指定函数/方法进行重复调用，直到成功或耗尽重试次数。,,,,2,1,tuple
scripts/CAD_basic.py,simple_timer,1515,1522,&&% 简单计时器,0,,,,,0,0,object
scripts/CAD_basic.py,_coinit_once,1535,1540,&&&% 选择,1,线程初始化防呆设计,,,,1,0,
scripts/CAD_basic.py,get_acad_doc,1542,1620,&&&% 选择,1,[底层原语] 获取/启动 AutoCAD 应用和文档 (安全修正版)暂时保留给引用20250106,,,,6,1,tuple
scripts/CAD_basic.py,normalize_rect,1622,1625,&&&% 选择,0,,,,,0,0,tuple
scripts/CAD_basic.py,get_pmxz_group_bbox,1770,1826,&&% 获取选择集包围盒,1,使用 pmxz() 选择一组对象，计算它们的整体外包盒。,,,,1,0,tuple
scripts/CAD_basic.py,g,1831,1833,&&% 获取选择集包围盒别名,0,,,,,0,0,
scripts/CAD_basic.py,align_last_ms_obj_lb_to_origin,1837,1903,&&% 最后对象对齐原点,1,选择当前激活图中“模型空间最后一个对象”，,Move,,,6,0,"NoneType,object"
scripts/CAD_basic.py,get_entity_full_info,1905,1999,&&% 最后对象对齐原点,1,基于优化后的 get_attr，获取实体的完整位置信息和图层属性。,Item,,,1,0,"NoneType,dict"
scripts/CAD_basic.py,compute_line_angle,2021,2040,&&% 计算直线角度,1,计算直线的方向角（单位：度），基于 StartPoint / EndPoint。,,,,1,0,"NoneType,object"
scripts/CAD_basic.py,draw_point,2044,2060,&&% 绘制点,1,在模型空间绘制一个 AutoCAD 点实体。,AddPoint,,,1,0,"NoneType,object"
scripts/CAD_basic.py,draw_line,2063,2078,&&% 绘制直线,1,在模型空间中绘制从 p1 到 p2 的直线段。,AddLine,,,1,0,"NoneType,object"
scripts/CAD_basic.py,draw_circle,2082,2098,&&% 绘制圆,1,以 center 为圆心、radius 为半径绘制圆。,AddCircle,,,1,0,"NoneType,object"
scripts/CAD_basic.py,draw_regular_polygon,2102,2129,&&% 绘制正多边形,1,绘制正多边形（LWPolyline，已闭合）,AddLightWeightPolyline,,,1,0,"NoneType,object"
scripts/CAD_basic.py,prioritize_horizontal,2134,2153,&&% 优先水平线,1,将列表中所有“水平”直线段（起点和终点的 y 差小于 tol）放在最前面，,,,,0,0,tuple
scripts/CAD_basic.py,get_spline_length_by_conversion,2157,2192,&&% 获取样条曲线长度,1,将样条曲线对象复制、高亮并通过 _SPLINEDIT 转为多段线，,Copy;SendCommand;Item;Delete,,,1,0,"NoneType,object"
scripts/CAD_basic.py,estimate_ellipse_length,2195,2209,&&% 估算椭圆周长,1,估算椭圆对象的长度（周长），使用 Ramanujan 公式。,,,,1,0,"NoneType,object"
scripts/CAD_basic.py,get_entity_geometry_info,2214,2296,&&% 获取几何信息,1,根据图元类型返回其关键几何信息：,,,,1,0,dict
scripts/CAD_basic.py,points_on_line_at_distance_3d,2303,2338,&&% 直线定距点,1,已知 px 在由 p1->p2 确定的直线上，返回在该直线上与 px 距离为 distance 的两个点。,,,,0,0,list
scripts/CAD_basic.py,find_fake_intersection_regions,2344,2403,&&% 查找伪交点区域,1,查找伪相交区域：对于任意线段 A 的端点 P，若：,AddCircle,,,2,1,object
scripts/CAD_basic.py,lines_daduan,2410,2426,&&% 直线打断,1,这个命令对于避免天正墙体没有出现不相交的覆盖是非常重要的，直接应用天正的tlinebk,SendCommand,,,0,0,
scripts/CAD_basic.py,delete_duplicate_lines,2436,2481,&&% 删除重复直线,1,删除重复的直线段，仅保留每组中一条。,Delete,,,2,2,"bool,object"
scripts/CAD_basic.py,delete_redundant_lines,2488,2560,&&% 删除冗余直线,1,删除重复线段和局部重复线段，只保留每组中的一条。,Delete,,,3,3,"bool,object"
scripts/CAD_basic.py,find_isolated_intersections,2566,2638,&&% 查找孤立交点,1,找出线段列表 LB 中的孤立线段，并计算它们与其它线段的所有交点。,Delete,,,0,0,"NoneType,object,tuple"
scripts/CAD_basic.py,get_inner_point_of_polygon,2647,2661,&&% 获取多边形内点,1,获取给定 polygon 的一个保证在其内部的点。,,,,0,0,tuple
scripts/CAD_basic.py,get_room_outline_from_point,2685,2707,&&% 获取房间轮廓,1,自动发送 TSpOutline 命令，从指定点获取房间轮廓。,SendCommand,,,1,0,
scripts/CAD_basic.py,connect_lines_to_polyline_if_closed,2711,2783,&&% 连接闭合多段线,1,判断线段是否首尾连接成闭合多边形，如果是，则绘制PL多段线。,AddLightWeightPolyline,,,2,0,"NoneType,object"
scripts/CAD_basic.py,is_closed_polygon_from_lines,2787,2846,&&% 判断闭合多边形,1,判断一组 AutoCAD 直线段是否首尾连接形成闭合多边形。,,,,2,0,bool
scripts/CAD_basic.py,same_point,2849,2851,&&% 判断同点,1,判断两个点是否在容差范围内相同（只比较 X、Y 坐标）,,,,0,0,object
scripts/CAD_basic.py,same_line,2855,2868,&&% 判断同线,1,判断两条线段 ln1 和 ln2 是否“相同”,,,,0,0,object
scripts/CAD_basic.py,calculate_absolute_angle,2872,2885,&&% 计算绝对角度,1,计算线段（line）从点 P 出发的绝对角度（0-360°）,,,,0,0,object
scripts/CAD_basic.py,calculate_relative_angle,2888,2919,&&% 计算相对角度,1,计算当前参考线（current_line）与候选线段（line）之间的相对角度，,,,,0,0,object
scripts/CAD_basic.py,find_lines_angle,2925,2960,&&% 按角度查找线段,1,查找与指定点 P 共端点的所有线段，并按从 P 出发离开的绝对几何角度排序。,,,,1,0,object
scripts/CAD_basic.py,find_lines_sharing_point,2966,2993,&&% 查找共点线段,1,查找与指定点 P 共端点的所有线段，并按从 current_line 逆时针旋转到其他线段的相对角度排序。,,,,1,0,object
scripts/CAD_basic.py,find_successor_line_max,2999,3041,&&% 查找最大转角后继线,1,在给定共点 P 处，排除当前线段（current_line）后，,,,,0,0,tuple
scripts/CAD_basic.py,find_rightbottom_point,3046,3061,&&% 查找右下角点,1,从所有线段端点中，找出 y 值最小的点；若有多个，则选 x 最大的点作为最右下角点。,,,,0,0,"NoneType,object"
scripts/CAD_basic.py,find_rightbottom_closed_polygon,3103,3167,&&% 查找右下角闭合多边形,1,利用所有线段构造封闭多边形：,,,,0,0,"NoneType,object"
scripts/CAD_basic.py,draw_polygon_as_polyline,3174,3281,&&% 绘制多边形,1,将构造的多边形（polygon）转换为顶点序列，并在当前 AutoCAD 文档 doc 的 ModelSpace 中添加,Item;AddPolyline;Update,,,2,0,"NoneType,object"
scripts/CAD_basic.py,is_nearly_equal,3290,3291,&&% 近似相等,0,,,,,0,0,object
scripts/CAD_basic.py,find_successor_line_min,3298,3340,&&% 查找最小转角后继线,0,,,,,1,0,tuple
scripts/CAD_basic.py,get_outer_contour,3349,3417,&&% 获取外轮廓,1,获取一组直线段的外轮廓线,,,,0,0,"list,object"
scripts/CAD_basic.py,deduplicate_vertices,3446,3480,&&% 顶点去重,1,去掉顶点列表中相邻重复的顶点：,,,,0,0,"list,object"
scripts/CAD_basic.py,analyze_polygon_branches,3488,3630,&&% 分析多边形分支,1,分析封闭多边形 PL 的分枝情况。PL 为封闭多边形的顶点列表（按逆时针顺序排列），,,,,3,0,"NoneType,object"
scripts/CAD_basic.py,remove_lines_in_LBv,3636,3670,&&% 移除指定顶点线段,1,从 COM 线段列表 lines 中移除那些其两个顶点都在 LB_v 中的线段。,,,,1,0,object
scripts/CAD_basic.py,process_polygons,3677,3754,&&% 处理多边形,1,递归提取并绘制直线段集 lines 中所有封闭多边形。,,,,0,0,tuple
scripts/CAD_basic.py,extract_polygon_from_lines,3759,3823,&&% 提取多边形,1,将表示封闭多边形边缘的线段（COM对象列表）转换为顶点列表（按顺序排列），,,remove,,2,0,"NoneType,object"
scripts/CAD_basic.py,explode_polylines,3832,3856,&&% 炸开多段线,1,对多段线列表 LB 中的每一个多段线，调用 .Explode() 方法，,Explode,,,1,0,object
scripts/CAD_basic.py,subtract_line_sets,3862,3883,&&% 线段集相减,1,比较两个线段集合 lines1 和 lines2，返回 lines1 中那些不在 lines2 中的线段。,,,,0,0,object
scripts/CAD_basic.py,process_final,3891,3922,&&% 最终处理,0,,Delete,,,0,0,tuple
scripts/CAD_basic.py,draw_lwpolyline,3973,4050,&&% 绘制轻量多段线,1,"根据一组 (x, y, z) 坐标点绘制轻量级多段线（LWPOLYLINE）。",Item;AddLightWeightPolyline,,,2,0,object
scripts/CAD_basic.py,draw_lwpolyline,4054,4106,&&% 绘制轻量多段线20260113,1,【通用版】支持在 模型空间 或 任意布局空间 绘制。,Item;AddLightWeightPolyline,,,2,0,"NoneType,object"
scripts/CAD_basic.py,get_unique_vertices_from_pl_com,4113,4145,&&% 获取唯一顶点,1,提取多段线的顶点列表，不重复连续线段的公共顶点，返回顶点列表。,,,,0,0,object
scripts/CAD_basic.py,convert_lines_to_points,4150,4170,&&% 线段转点集,1,将com线段列表转换为顶点列表，每条线段的两个端点作为一个独立的列表。,,,,0,0,object
scripts/CAD_basic.py,merge_segments_new,4175,4234,&&% 合并线段,1,使用convert_lines_to_points 将线段实体转成顶点列表表达式后就可以使用此命令,,,,1,0,"object,tuple"
scripts/CAD_basic.py,draw_polyline,4241,4320,&&% 绘制多段线,1,【修正版 V3】绘制轻量多段线 (LWPolyline),AddLightWeightPolyline,,,5,3,"NoneType,object"
scripts/CAD_basic.py,lines_to_polylines,4336,4428,&&% 线段转多段线,1,将直线段合并为多段线 (空间自适应版),,,,4,3,"list,object"
scripts/CAD_basic.py,find_min_point,4433,4446,&&% 查找最小点,1,获取任意对象的左下角坐标（通过其外包盒）。,,,,1,0,tuple
scripts/CAD_basic.py,find_max_point,4451,4464,&&% 查找最大点,1,获取任意对象的右上角坐标（通过其外包盒）。,,,,1,0,tuple
scripts/CAD_basic.py,distance,4468,4470,&&% 计算距离,1,计算两点之间的距离,,,,0,0,object
scripts/CAD_basic.py,define_rectangle_by_diagonal,4477,4497,&&% 定义矩形,1,使用两个对角顶点定义矩形，矩形的边与坐标轴平行或垂直。,,,,0,0,tuple
scripts/CAD_basic.py,define_rectangle_by_diagonal_x,4500,4520,&&% 定义矩形X,1,使用两个对角顶点定义矩形，矩形的边与坐标轴平行或垂直。,,,,0,0,object
scripts/CAD_basic.py,expand_rectangle,4527,4545,&&% 定义矩形X,1,给定矩形框的两个对角点（p1 和 p2），,,,,0,0,tuple
scripts/CAD_basic.py,parse_rectangle_points,4551,4597,&&% 定义矩形X,1,接收多种坐标格式输入，统一解析为矩形四角点：,,,,1,0,"NoneType,tuple"
scripts/CAD_basic.py,get_rectangular_polylines,4601,4676,&&&% 模型空间选出矩形多段线,1,【智能筛选】获取所有“矩形”多段线 (兼容轻量线和老式线)。,,,,3,2,object
scripts/CAD_basic.py,get_layout_rectangular_polylines_coords,4792,4892,&&%图纸空间矩形多段线,1,【早期绑定专用】基于 get_attr 的矩形分析 (已集成 sys_logger),Item,,,2,0,"list,object"
scripts/CAD_basic.py,generate_name_and_ratio_from_com,4898,5086,&&&%  分析打印线20260110,1,【V5.0 强制兜底版】,,,,3,2,"int,tuple"
scripts/CAD_basic.py,get_cad_app,5093,5100,&&% 打印数据分析,1,连接 CAD,,,,1,0,"NoneType,object"
scripts/CAD_basic.py,get_dimensions,5102,5116,&&% 打印数据分析,1,获取实体长宽（长边在前）,,,,1,0,tuple
scripts/CAD_basic.py,sort_coms_by_llcorner,5118,5147,&&% 打印数据分析,1,按 BoundingBox 左下角坐标排序：,,,,1,0,object
scripts/CAD_basic.py,main,5149,5217,&&% 打印数据分析,0,,Delete;Item,,,2,0,None
scripts/CAD_basic.py,generate_relation_list,5219,5245,&&% 打印数据分析,0,,,,,0,0,object
scripts/CAD_basic.py,check_strict_standard_size,5251,5367,&&&% 选择标准打印区域,1,【函数编号】: MAP-CHECK-SIZE-004,,,,2,0,"int,object"
scripts/CAD_basic.py,check_strict_standard_size,5372,5470,&&%新版20260111,1,【修正版 V5.0】,,,,2,2,"int,tuple"
scripts/CAD_basic.py,polyline_sort,5474,5498,&&% 多段线排序,1,对com多段线按照特定规则进行排序,,,,0,0,object
scripts/CAD_basic.py,plcom_to_coor,5507,5555,&&% 多段线转坐标,1,接受多根轻量级多段线或常规多段线的 COM 对象列表，返回它们的坐标列表及闭合状态。,,,,0,0,object
scripts/CAD_basic.py,plcoor_to_com,5562,5609,&&% 坐标转多段线,1,在当前 DWG 中根据坐标和封闭标志绘制多条轻量级多段线。,Item;AddLightWeightPolyline,,,1,0,object
scripts/CAD_basic.py,panduan_shuxiangkuang,5619,5635,&&% 判断竖向框,0,,,,,0,0,bool
scripts/CAD_basic.py,tongyi_tufu,5641,5655,&&% 统一图幅,1,将打印线列表的每根线对应的图纸尺寸统一为一个TFname,,,,0,0,object
scripts/CAD_basic.py,simplify_polygon,5674,5710,&&% 简化多边形,1,简化多边形顶点列表：如果某顶点 P 与其前后两点共线（在容差 tol 范围内），则将其移除。,,,,0,0,object
scripts/CAD_basic.py,normalize_polygon,5716,5736,&&% 标准化多边形,1,标准化多边形顶点列表：  ,,,,0,0,"list,object"
scripts/CAD_basic.py,get_adjacent_points,5741,5755,&&% 获取相邻点,1,在多边形 polygon 中返回顶点 p 的前后相邻点（支持循环）。,,,,1,0,tuple
scripts/CAD_basic.py,point_in_polygon,5760,5776,&&% 点在多边形内,1,"判断三维点 pt=(x,y,z) 在多边形 polygon 的 XY 投影内否。",,,,0,0,object
scripts/CAD_basic.py,line_segment_intersection_2d,5781,5805,&&% 线段相交,1,计算射线 L(t)=p + t·d 与线段 AB 在 XY 平面上的交点。,,,,0,0,"NoneType,tuple"
scripts/CAD_basic.py,get_auxiliary_point,5810,5855,&&% 获取辅助点,1,"对于多边形顶点 p 及其前后相邻点 p_prev, p_next，",,,,0,0,"object,tuple"
scripts/CAD_basic.py,concavity_measure,5860,5885,&&% 凹凸度量,1,"给定 p, p_prev, p_next, q（均为 (x,y,z)），",,,,0,0,object
scripts/CAD_basic.py,concavity_angle,5890,5896,&&% 凹凸角,1,直接计算多边形 polygon 上顶点 p 的凹凸度量角。,,,,0,0,object
scripts/CAD_basic.py,split_orthogonal_hexagon,5905,5974,&&% 水平分割六边形,1,将正交六边形 polygon 按凹顶点所在水平线切成两个矩形。,,,,0,0,object
scripts/CAD_basic.py,split_orthogonal_hexagon_vertical,5978,6049,&&% 竖向分割六边形,1,将正交六边形 polygon 按凹顶点所在竖线切成两个矩形。,,,,0,0,object
scripts/CAD_basic.py,area_of,6055,6063,&&% 计算面积,1,多边形面积计算（顶点首尾闭合或不闭合均可）,,,,0,0,object
scripts/CAD_basic.py,split_hexagon_combined,6068,6114,&&% 综合分割六边形,1,合理分割一个正交（近似）六边形 PL：,,,,0,0,list
scripts/CAD_basic.py,get_bbox_edge_segments,6125,6166,&&% 获取包围盒边,1,获取对象 pl 的包围盒四条边，分别作为独立的列表返回：,,,,1,0,tuple
scripts/CAD_basic.py,get_texts_in_polyline,6179,6223,&&% 获取多段线内文字,1,在多段线 com_pl 内部筛选文字，并返回文字对象列表和对应的文字内容列表。,,,,0,0,tuple
scripts/CAD_basic.py,TDbMText_content,6232,6330,&&% 获取天正多行文字,1,【函数】获取天正多行文字内容（副本炸开版，支持换行识别）,Copy;Delete,,,4,2,"object,str,tuple"
scripts/CAD_basic.py,distribute_points_on_entity,6343,6394,&&% 实体均分点,0,,InsertBlock,,,0,0,object
scripts/CAD_basic.py,is_segment_contained,6409,6470,&&% 判断线段包含,1,判断 seg_a 是否完全位于 seg_b 上（包含端点）。,,,,0,0,"bool,object,tuple"
scripts/CAD_basic.py,common_segments_between_polylines,6475,6585,&&% 公共线段,1,返回 pl1 中与 pl2 “共线且有重叠”的区段列表，每个区段用,,,,0,0,"NoneType,object,tuple"
scripts/CAD_basic.py,is_rect_inside_rect,6603,6627,&&% 矩形包含判断,1,判定 axis‑aligned 的矩形 rect_inner 是否被（含边界）完全包在 rect_outer 内。,,,,0,0,object
scripts/CAD_basic.py,two_plines_making_rectangle,6636,6747,&&% 两多段线组矩形,1,判断两条正交多段线拼在一起后是否正好是一个矩形。,,,,0,0,"bool,object"
scripts/CAD_basic.py,are_all_vertices_inside,6758,6786,&&% 顶点全在内部,1,判断多段线 pl2 的所有顶点是否都在多段线 pl1 构成的多边形内部。,,,,0,0,tuple
scripts/CAD_basic.py,ensure_list,6793,6850,&&&&%% 第四部分 一般对象,1,【通用工具】将输入参数统一转换为列表。,,,,1,1,"bool,list,object"
scripts/CAD_basic.py,sort_tuples,6861,6885,&&% 元组排序,1,这是很有用的一个双值排序函数，对于COM对象，可以先将其转换为元组，即可使用这个函数,,,,0,0,object
scripts/CAD_basic.py,multi_dim_tolerance_sort,6888,6919,&&% 多维容差排序,1,对 lst 列表中的元组按多维坐标字段排序，考虑每个维度的容差进行逐层排序。,,,,0,0,object
scripts/CAD_basic.py,get_ll_pt,6922,6924,&&% 多维容差排序,0,,,,,0,0,tuple
scripts/CAD_basic.py,get_center,6926,6928,&&% 多维容差排序,0,,,,,0,0,tuple
scripts/CAD_basic.py,sort_entities_by_position,6931,6962,&&% 实体位置排序,1,对实体列表根据其坐标（通过 extract_func 获取）进行排序：,,,,0,0,object
scripts/CAD_basic.py,get_line_start,6964,6970,&&% 实体位置排序,1,"提取一条直线的起点 (x, y)",,,,0,0,tuple
scripts/CAD_basic.py,sort_coms_by_llcorner,6975,7003,&&% 左下角排序,1,按 BoundingBox 左下角坐标排序：,,,,1,0,object
scripts/CAD_basic.py,sort_coms_by_rbcorner,7009,7042,&&% 右上角排序,1,竖向图框（或已整体旋转 -90° 的图纸）使用 ——  ,,,,1,0,object
scripts/CAD_basic.py,sort_coms_by_llcorner_custom,7046,7093,&&% 自定义左下角排序,1,"按左下角 x, y 坐标对 COM 对象列表 objs 排序：",,,,0,0,object
scripts/CAD_basic.py,sort_coms_by_center,7097,7150,&&% 中心点排序,1,按外包盒中心坐标对 COM 对象列表 objs 排序：,,,,0,0,"list,object"
scripts/CAD_basic.py,number_entities_by_order,7156,7179,&&% 实体编号,1,对排序好的 COM 实体对象列表进行编号。,,,,0,0,object
scripts/CAD_basic.py,pr_list,7186,7204,&&% 列表遍历操作,1,"args:  位置参数元组 (例如: 10, 20)",,,,1,0,object
scripts/CAD_basic.py,apply_to_each2,7211,7223,&&% 列表提取操作,1,对 obj_list 中的每个对象，先通过 extract_func 提取值，,,,,0,0,
scripts/CAD_basic.py,get_boundingbox_from_objects,7278,7297,&&% 获取对象群包围盒,1,从一组图形对象（如 LB）中获取整体包围盒,,,,1,0,tuple
scripts/CAD_basic.py,chuangjian_zu,7303,7307,&&% 创建组,0,,,,,0,0,object
scripts/CAD_basic.py,nametogroup,7310,7313,&&% 获取组对象,0,,Item,,,0,0,object
scripts/CAD_basic.py,get_all_group_names,7318,7328,&&% 获取所有组名,1,获取当前 DWG 文档中所有组的名称列表。,Item,,,0,0,object
scripts/CAD_basic.py,get_all_groups,7331,7345,&&% 获取所有组,1,获取当前 DWG 文档中所有组的 COM 对象列表及其名称。,Item,,,0,0,object
scripts/CAD_basic.py,add_objects_to_group,7351,7365,&&% 添加对象到组,1,将 obj_list 中的所有图形对象加入名为 group_name 的组中,Item,,,1,1,object
scripts/CAD_basic.py,add_object_to_group,7371,7393,&&% 添加单对象到组,1,将单个图形对象 obj 加入名为 group_name 的组中。,Item,,,1,0,object
scripts/CAD_basic.py,remove_object_from_group,7397,7423,&&% 移除组内对象,1,将单个 COM 对象 obj 从名为 group_name 的组中移出。,Item,,,2,0,"NoneType,object"
scripts/CAD_basic.py,remove_objects_from_group,7427,7450,&&% 批量移除组内对象,1,将 obj_list 中的所有图形对象从名为 group_name 的组中移出。,Item,,,2,0,"NoneType,object"
scripts/CAD_basic.py,get_com_from_groupname,7458,7476,&&% 获取组内实体,1,根据组名获取对应实体列表。,Item,,,1,0,"list,object"
scripts/CAD_basic.py,get_com_from_groupname_by_type,7480,7505,&&% 获取组内实体分类,1,根据组名获取对应实体，并按类型名分类返回。,Item,,,0,0,"dict,object"
scripts/CAD_basic.py,get_group_entities_sorted,7509,7543,&&% 获取组内实体排序,1,从组中按类型获取实体，并对指定类型按坐标排序。,,,,0,0,"object,tuple"
scripts/CAD_basic.py,get_group_entities_sorted_by_type_and_bbox,7550,7591,&&% 组内实体按中心排序,1,将组 group_name 中的实体按类型分类，并对每种类型内部按包围盒中心排序：,Item,,,0,0,object
scripts/CAD_basic.py,common_group_entities_sorted,7596,7650,&&% 共有组实体排序,1,获取两个组中共有的实体，按类型分类并按包围盒中心排序。,Item,,,0,0,"object,tuple"
scripts/CAD_basic.py,get_boundingbox_from_group,7653,7664,&&% 获取组包围盒,1,并非组的实际BoundingBOX数据,Item,,,0,0,tuple
scripts/CAD_basic.py,copy_group_S1_from_doc1_to_doc2,7667,7727,&&% 复制组S1,1,将 doc1 中名为 group_name 的组复制到 doc2 中，并重新组装组。,Item;SendCommand,,,1,0,
scripts/CAD_basic.py,HandleToObject,7773,7782,&&% 句柄转对象,1,对连接在墙上的门窗测试无效,,,,0,0,object
scripts/CAD_basic.py,print_coms_handle,7785,7793,&&% 句柄转对象,0,,,,,0,0,
scripts/CAD_basic.py,handles_to_coms,7800,7813,&&% 批量句柄转对象,1,对连接在墙上的门窗测试无效,,,,0,0,object
scripts/CAD_basic.py,get_all_handles,7817,7833,&&% 获取所有句柄,1,获取当前图纸中所有对象（通常在 ModelSpace）的 Handle 值列表。,,,,1,1,object
scripts/CAD_basic.py,find_entity_by_handle,7836,7853,&&% 查找实体,1,遍历当前图纸所有对象，手动比对 Handle 值，找到指定的实体对象。,,,,1,1,"NoneType,object"
scripts/CAD_basic.py,group_objects_by_type_and_handle,7858,7889,&&% 按类型句柄分组,1,将com对象列表 LB 中的对象按 ObjectName 分类，并存储其 Handle。,,,,1,0,object
scripts/CAD_basic.py,record_handle_with_type,7894,7907,&&% 记录类型句柄,1,替代 XData 方法：记录对象 Handle、类型名、编号，返回结构化字典。,,,,1,1,object
scripts/CAD_basic.py,convert_named_dict,7910,7927,&&% 转换命名字典,1,"将 ZD[""门""] 的结构由 Handle: 编号 转换为 编号: COM对象",,,,1,1,object
scripts/CAD_basic.py,get_named_object,7930,7932,&&% 获取命名对象,0,,,,,0,0,object
scripts/CAD_basic.py,draw_tags_on_objects_fixed,7937,7978,&&% 绘制固定标签,1,在每个对象的中心点附近绘制标注文字。,AddText,,,1,0,
scripts/CAD_basic.py,label_tarch_doors,7983,8011,&&% 标记天正门,1,从对象列表 LB1 中筛选出天正门 (ObjectName == 'TDbOpening')，,,,,2,1,object
scripts/CAD_basic.py,get_handle_object_map,8028,8030,&&% 获取句柄映射,1,返回 {handle: object} 映射,,,,0,0,object
scripts/CAD_basic.py,set_xdata,8057,8102,&&% 设置扩展数据,1,向任意 AutoCAD COM 对象（如 Line、Circle、BlockReference 等）附加 XData。,SetXData,,,0,0,object
scripts/CAD_basic.py,get_xdata,8105,8145,&&% 获取扩展数据,1,从任意 AutoCAD COM 对象（如 Line、Circle、BlockReference 等）读取 XData。,GetXData,,,1,0,"object,tuple"
scripts/CAD_basic.py,set_xdata_tab,8151,8158,&&% 设置打印标记,0,,,,,0,0,None
scripts/CAD_basic.py,is_printApp_xdata_com,8161,8171,&&% 检查打印标记,0,,,,,1,1,bool
scripts/CAD_basic.py,write_cad_text,8177,8295,&&% 写CAD单行文字,1,【架构适配版】在指定位置写入 CAD 单行文字。,AddText;Update;Move,,,3,0,"None,NoneType,object"
scripts/CAD_basic.py,write_tianzheng_text,8300,8528,&&% 写天正单行文字,1,在当前激活图中写入一段“天正单行文字”（通过系统模板 Copy 实现），,Move;Copy;Delete,,,14,0,"None,NoneType,object"
scripts/CAD_basic.py,align_text_to_vertical_line,8534,8635,&&% 文字垂直对齐,1,将文字按 BoundingBox 边界对齐到指定垂直线的 X 坐标。,Move,,,2,0,bool
scripts/CAD_basic.py,align_text_to_horizontal_line,8639,8738,&&% 文字水平对齐,1,将文字按 BoundingBox 边界对齐到指定水平线的 Y 坐标。,Move,,,2,0,bool
scripts/CAD_basic.py,scale_tianzheng_text_to_cad,8743,8845,&&% 缩放天正文字,1,使用 ScaleEntity 将天正文字的 BoundingBox 高度缩放到 CAD 文字的高度。,ScaleEntity,,,2,0,bool
scripts/CAD_basic.py,sc_objs_to_layer,8854,8899,&&% *** 将屏幕所选对象赋予到指定图层,0,,Item;Delete,,,3,2,"list,object"
scripts/CAD_basic.py,delete_layer,8902,8935,&&% 删除图层,1,删除当前 DWG 文件中名为 layername 的图层。,Item;Delete,,,3,0,None
scripts/CAD_basic.py,create_layers_from_list,8940,8966,&&% 从列表创建图层,1,创建列表中指定的图层，如果图层已存在则跳过。,Item,,,2,1,
scripts/CAD_basic.py,delete_layers_from_list,8970,9008,&&% 从列表删除图层,1,删除列表中指定的图层,Item;Delete,,,2,0,dict
scripts/CAD_basic.py,dim_by_points,9012,9052,&&% 逐点标注,1,使用天正逐点标注命令对倾斜对象进行标注,SendCommand,,,1,0,bool
